_time,torque,position,cluster_labels,cluster_id
2024-11-14T05:33:16Z,-12,0.0,cluster_0,0
2024-11-14T05:33:17Z,-12,0.0,cluster_0,0
2024-11-14T05:33:18Z,-12,0.0,cluster_0,0
2024-11-14T05:33:19Z,-12,0.0,cluster_0,0
2024-11-14T05:33:20Z,-12,0.0,cluster_0,0
2024-11-14T05:33:21Z,-12,0.0,cluster_0,0
2024-11-14T05:33:22Z,-12,0.0,cluster_0,0
2024-11-14T05:33:23Z,-12,0.0,cluster_0,0
2024-11-14T05:33:24Z,-12,0.0,cluster_0,0
2024-11-14T05:33:25Z,-12,0.0,cluster_0,0
2024-11-14T05:33:26Z,-12,0.0,cluster_0,0
2024-11-14T05:33:27Z,0,0.0,cluster_0,0
2024-11-14T05:33:28Z,0,6.0,cluster_0,0
2024-11-14T05:34:29Z,-55,955.0,cluster_0,0
2024-11-14T05:34:30Z,-55,929.0,cluster_0,0
2024-11-14T05:34:31Z,-55,901.0,cluster_0,0
2024-11-14T05:34:32Z,-55,873.0,cluster_0,0
2024-11-14T05:34:33Z,-55,843.0,cluster_0,0
2024-11-14T05:34:34Z,-51,813.0,cluster_0,0
2024-11-14T05:34:35Z,-47,783.0,cluster_0,0
2024-11-14T05:34:36Z,-51,754.0,cluster_0,0
2024-11-14T05:34:37Z,-47,724.0,cluster_0,0
2024-11-14T05:34:38Z,-51,694.0,cluster_0,0
2024-11-14T05:34:39Z,-47,665.0,cluster_0,0
2024-11-14T05:34:40Z,-43,636.0,cluster_0,0
2024-11-14T05:34:41Z,-43,607.0,cluster_0,0
2024-11-14T05:34:42Z,-47,574.0,cluster_0,0
2024-11-14T05:34:43Z,-39,544.0,cluster_0,0
2024-11-14T05:34:44Z,-43,514.0,cluster_0,0
2024-11-14T05:34:45Z,-39,484.0,cluster_0,0
2024-11-14T05:34:46Z,-39,453.0,cluster_0,0
2024-11-14T05:34:47Z,-39,423.0,cluster_0,0
2024-11-14T05:34:48Z,-39,395.0,cluster_0,0
2024-11-14T05:34:49Z,-43,363.0,cluster_0,0
2024-11-14T05:34:50Z,-39,333.0,cluster_0,0
2024-11-14T05:34:51Z,-35,300.0,cluster_0,0
2024-11-14T05:34:52Z,-39,269.0,cluster_0,0
2024-11-14T05:34:53Z,-43,241.0,cluster_0,0
2024-11-14T05:34:54Z,-43,209.0,cluster_0,0
2024-11-14T05:34:55Z,-47,181.0,cluster_0,0
2024-11-14T05:34:56Z,-47,151.0,cluster_0,0
2024-11-14T05:34:57Z,-51,122.0,cluster_0,0
2024-11-14T05:34:58Z,-55,92.0,cluster_0,0
2024-11-14T05:34:59Z,-55,60.0,cluster_0,0
2024-11-14T05:35:00Z,-43,31.0,cluster_0,0
2024-11-14T05:35:01Z,-31,9.0,cluster_0,0
2024-11-14T05:35:02Z,-20,2.0,cluster_0,0
2024-11-14T05:35:03Z,-12,0.0,cluster_0,0
2024-11-14T05:35:04Z,-12,0.0,cluster_0,0
2024-11-14T05:35:05Z,-12,0.0,cluster_0,0
2024-11-14T05:35:06Z,-12,0.0,cluster_0,0
2024-11-14T05:35:07Z,-12,0.0,cluster_0,0
2024-11-14T05:35:08Z,-12,0.0,cluster_0,0
2024-11-14T05:35:09Z,-12,0.0,cluster_0,0
2024-11-14T05:35:10Z,-12,0.0,cluster_0,0
2024-11-14T05:35:11Z,-12,0.0,cluster_0,0
2024-11-14T05:35:12Z,-12,0.0,cluster_0,0
2024-11-14T05:35:13Z,-12,0.0,cluster_0,0
2024-11-14T05:35:14Z,-12,0.0,cluster_0,0
2024-11-14T05:35:15Z,-12,0.0,cluster_0,0
2024-11-14T05:35:16Z,-12,0.0,cluster_0,0
2024-11-14T05:35:17Z,-12,0.0,cluster_0,0
2024-11-14T05:35:18Z,-12,0.0,cluster_0,0
2024-11-14T05:35:19Z,-12,0.0,cluster_0,0
